action,project_ids,user_id
follow,"[279, 278, 275, 277, 276, 271]",101416
follow,[275],101419
follow,"[275, 276, 277]",101407
follow,"[279, 278, 275, 277, 276, 271]",101396
follow,[279],101402
follow,[279],101356
follow,[279],101369
follow,"[279, 278, 275, 271, 276, 277]",101423
follow,"[277, 276, 278]",101370
follow,"[279, 278, 275, 271, 276, 277]",101334
follow,[276],101427
follow,[278],101433
follow,"[279, 275, 277, 276, 271]",101387
follow,[278],101431
follow,[279],101435
follow,[277],101411
follow,"[279, 276]",101441
follow,"[279, 278]",101442
follow,"[279, 275, 271]",101385
follow,"[271, 276, 277, 279, 278, 275]",101319
follow,[275],101342
follow,"[275, 276]",101389
follow,[279],101388
follow,"[275, 278, 279, 277, 276, 271]",101215
follow,[275],101424
follow,"[279, 275, 276]",101429
follow,"[276, 277]",101361
follow,[279],101316
follow,[279],101417
follow,"[279, 278, 275, 271, 276, 277]",101458
follow,"[279, 278, 275, 276, 277, 271]",101447
follow,"[278, 277]",101440
follow,"[279, 277, 276, 278, 275, 271]",101418
follow,[277],101445
follow,"[279, 278, 275]",96765
follow,"[279, 278, 275]",101468
follow,[279],101454
follow,[279],101457
follow,[279],101464
follow,"[279, 275, 278]",101361
follow,[278],100809
follow,"[279, 278, 275, 271, 276, 277]",101379
follow,[279],101455
follow,[279],101480
follow,[279],101466
follow,[279],101438
follow,[279],101443
follow,[278],101484
follow,[279],101439
follow,[279],98502
follow,[278],101474
follow,"[279, 275, 277]",101475
follow,[279],101478
follow,"[279, 275]",101491
follow,[279],101231
follow,"[275, 278, 279, 277, 276, 271]",101423
follow,"[279, 275]",101493
follow,"[279, 278, 275, 277, 276, 271]",101386
follow,"[278, 279, 275, 276, 277]",101489
follow,"[276, 275, 278]",101450
follow,"[277, 276]",101487
follow,"[279, 278, 271]",101385
follow,[279],101138
follow,"[278, 275]",101501
follow,"[279, 278, 275]",97635
follow,"[276, 277, 275]",101471
follow,[278],101496
follow,"[279, 275, 277, 276, 271]",101456
follow,[279],101497
follow,[278],101511
follow,[279],101446
follow,[278],101513
follow,"[279, 277]",101498
follow,"[277, 276, 279, 278, 275]",101485
follow,[279],101499
follow,[278],101490
follow,[279],101492
follow,"[279, 276]",101457
follow,[279],101475
follow,[279],97980
follow,"[279, 278]",101517
follow,"[278, 279, 275, 271, 276, 277]",95490
follow,"[279, 278, 275]",101518
follow,"[279, 278, 275, 271, 276, 277]",97792
follow,"[271, 276, 277, 279, 275]",101502
follow,"[276, 271]",101500
follow,[271],100815
follow,"[275, 276]",101526
follow,[279],101532
follow,"[279, 276, 278]",101519
follow,[279],101499
follow,"[278, 279, 275, 271, 276, 277]",101438
follow,[279],101533
follow,[277],101531
follow,[275],101469
follow,"[278, 279, 276, 277]",96456
follow,[275],101504
follow,"[271, 275, 278, 279, 276, 277]",101407
follow,[279],101546
follow,"[279, 276, 277]",101536
follow,[279],101467
follow,[275],101544
follow,[275],101477
follow,"[276, 275, 271, 277, 279, 278]",101543
follow,[276],101537
follow,[275],101541
follow,[279],101559
follow,"[279, 276]",96314
follow,[276],101482
follow,"[278, 279, 277, 276, 271, 275]",101564
follow,"[279, 278, 275, 277, 276, 272]",101566
follow,[275],101463
follow,[278],101561
follow,"[279, 278, 275, 271, 276, 277]",99982
follow,"[277, 278, 275]",101565
follow,[275],101545
follow,[278],100974
follow,"[279, 276]",101558
follow,[279],101052
follow,"[279, 278, 275, 271, 276]",101540
follow,"[279, 278, 275, 271, 276]",101540
follow,[279],101435
follow,[279],101571
follow,"[275, 278, 279]",101585
follow,[279],101465
follow,"[278, 279, 276]",101588
follow,"[279, 278, 277]",101587
follow,[279],101527
follow,[278],99638
follow,[279],101597
follow,"[279, 275, 278]",101593
follow,[271],100959
follow,"[276, 271, 277, 275, 279]",101477
follow,"[279, 278, 275, 271, 276, 277]",101595
follow,"[275, 278]",101553
follow,"[275, 272]",101601
follow,"[278, 275]",101570
follow,"[275, 279, 276]",101429
follow,[279],101592
follow,[279],101609
follow,[279],101465
follow,[279],101620
follow,"[279, 278]",101617
follow,"[279, 275]",101589
follow,"[279, 278]",101608
follow,[278],101615
follow,[275],101568
follow,"[279, 276]",101622
follow,"[275, 279]",101625
follow,[276],101450
follow,[279],101592
follow,[276],101604
follow,[278],99536
follow,"[279, 278, 275]",101616
follow,"[279, 276, 271]",101632
follow,[278],100809
follow,"[278, 276]",101407
follow,"[277, 275, 279]",101578
follow,"[279, 278, 275, 276, 277, 271]",101639
follow,[279],101650
follow,[275],101596
follow,"[279, 278, 275]",101642
follow,[279],101628
follow,"[275, 276]",101390
follow,"[279, 278, 275]",101531
follow,[278],101569
follow,"[272, 278]",101655
follow,[279],101230
follow,"[275, 279, 278, 277, 276, 271]",101629
follow,[279],101656
follow,[275],101658
follow,"[279, 278, 275, 277, 276, 271]",101606
follow,[278],101643
follow,[279],101610
follow,[279],101662
follow,[275],101612
follow,"[277, 276]",101487
follow,"[278, 276]",101649
follow,[279],101567
follow,"[275, 277, 279]",101432
follow,[278],101685
follow,"[279, 275, 277]",101626
follow,"[277, 276]",101670
follow,"[279, 277]",101521
follow,[278],101690
follow,"[271, 276, 277]",101681
follow,[279],101672
follow,"[275, 279, 276]",100974
follow,"[279, 278, 275, 277, 276, 271]",101666
follow,[279],101693
follow,"[279, 278]",101662
follow,[272],101665
follow,[275],99487
follow,[278],101697
follow,"[279, 278, 275, 272, 276, 277]",101695
follow,"[275, 279]",101654
follow,"[278, 275]",101702
follow,[275],101684
follow,[279],101700
follow,[278],101596
follow,[279],101692
follow,"[279, 278, 271, 276]",101710
follow,"[278, 275, 277, 276, 271]",101687
follow,[278],101636
follow,"[279, 278, 275, 271, 276, 277]",101661
follow,"[279, 276, 271, 275, 278, 277]",101659
follow,"[279, 278]",101613
follow,"[277, 279, 278, 275, 276, 271]",98477
follow,"[279, 278, 275, 276, 277]",101706
follow,"[275, 278, 279]",101675
follow,"[276, 277]",101338
follow,[278],101715
follow,"[279, 278, 275, 271, 276, 277]",101684
follow,"[279, 271]",101705
follow,[279],101644
follow,"[279, 275]",101727
follow,"[275, 279]",101707
follow,"[279, 278]",101645
follow,[279],101735
follow,[279],101722
follow,[278],101559
follow,"[279, 278, 275, 271, 276, 277]",101684
follow,"[279, 278, 275, 271, 276, 277]",101624
follow,[278],101386
follow,"[279, 277]",101730
follow,[278],101737
follow,"[278, 275, 276]",101724
follow,[279],101734
follow,"[271, 275, 277, 279, 276]",101713
follow,[279],101725
follow,"[279, 278, 275, 277, 276, 271]",101519
follow,"[279, 275, 276, 271]",101189
follow,[279],101421
follow,"[279, 278, 275, 271, 276, 277]",101684
follow,[278],101741
follow,"[278, 275]",101715
follow,[279],101352
follow,"[279, 278, 275, 271]",101732
follow,"[279, 275]",101744
follow,"[279, 278, 275, 271, 276, 277]",101709
follow,[279],101740
follow,"[275, 271, 276, 277, 279, 278]",101731
follow,[279],96446
follow,[279],101754
follow,[279],101757
follow,"[279, 278]",101654
follow,[279],101736
follow,"[279, 278, 275, 271, 276, 277]",101684
follow,[279],101753
follow,[278],101759
follow,"[277, 276, 275, 278]",101718
follow,[278],101768
follow,"[278, 279, 275, 277, 276, 271]",101756
follow,[279],101761
follow,[279],101749
follow,[279],101559
follow,[279],100980
follow,[278],101694
follow,"[278, 275]",101715
follow,[278],101774
follow,[275],101740
follow,"[275, 271]",101766
follow,[278],101774
follow,[278],101782
follow,[279],101784
follow,[279],101775
follow,"[278, 275, 279]",101785
follow,"[271, 276, 277, 279, 278, 275]",101421
follow,[279],101770
follow,[275],96853
follow,[279],101723
follow,[279],101781
follow,"[276, 279, 275, 278, 277, 271]",101738
follow,"[278, 275]",101788
follow,"[278, 279]",101728
follow,[275],101773
follow,[278],101707
follow,[279],101575
follow,"[279, 278, 275, 276]",101790
follow,[279],101779
follow,"[278, 271, 275, 279, 276]",101748
follow,[279],101644
follow,[278],101778
follow,"[271, 278, 275, 276]",101766
follow,[279],101745
follow,"[278, 275, 277, 276, 271, 279]",101798
follow,"[278, 276]",101805
follow,"[275, 278]",101755
follow,"[275, 278, 279]",101797
follow,"[277, 276]",101807
follow,"[275, 279, 277, 276]",101804
follow,"[279, 278]",99327
follow,"[279, 275, 271]",101765
follow,"[279, 278]",101180
follow,[278],99934
follow,"[279, 278, 276]",101824
follow,"[279, 278, 275, 271, 276, 277]",101726
follow,[276],101810
follow,[276],101825
follow,[279],101817
follow,[278],101811
follow,"[276, 275]",101822
follow,"[279, 277, 276]",101796
follow,[279],101809
follow,[279],101618
follow,[275],101803
follow,[275],101831
follow,"[279, 276]",101826
follow,[275],98359
follow,"[279, 278]",101376
follow,[279],101623
follow,[279],101832
follow,[279],101836
follow,"[279, 275, 278]",101818
follow,"[278, 275, 279, 277]",97153
follow,"[279, 278, 275, 277, 276, 271]",101348
follow,"[279, 278, 275, 271, 276, 277]",101111
follow,"[279, 278, 275, 277, 276, 271]",101844
follow,"[279, 278, 275, 272, 276, 277]",101779
follow,[279],101837
follow,[279],101820
follow,[276],101680
follow,"[279, 278, 275, 277, 276, 271]",101596
follow,"[275, 279]",101838
follow,[278],101845
follow,[279],101842
follow,[278],101834
follow,[279],101856
follow,[279],101854
follow,"[279, 278, 275, 276, 271, 277]",100568
follow,[279],101835
follow,"[279, 278, 275, 277, 276, 272]",101731
follow,"[276, 277, 279]",101867
follow,[279],101753
follow,"[278, 271, 279]",101837
follow,"[278, 276, 275]",101840
follow,[279],101871
follow,[278],101821
follow,"[279, 278, 275, 277, 276, 271]",101857
follow,"[278, 276, 272]",97872
follow,[279],101865
follow,"[279, 275, 271]",101849
follow,[275],96113
follow,"[279, 277]",101862
follow,[279],101878
follow,[279],101856
follow,[275],101829
follow,[271],101836
follow,[279],101887
follow,"[278, 275, 276, 279]",101803
follow,[279],101876
follow,"[279, 277, 276]",101888
follow,"[279, 278]",101895
follow,[277],101872
follow,"[279, 278, 277, 275, 276, 271]",101818
follow,[275],101886
follow,[276],101880
follow,[279],97843
follow,"[279, 275, 278]",101894
follow,[275],101850
follow,[276],99863
follow,[276],101772
follow,[279],101904
follow,"[275, 279, 276]",101848
follow,"[278, 279, 277]",101901
follow,"[276, 277, 275, 271, 279]",101860
follow,"[272, 277, 276, 278, 279, 275]",101902
follow,"[279, 275, 277, 276]",101861
follow,[279],101906
follow,"[279, 275]",101895
follow,[279],101700
follow,"[278, 275]",100568
follow,"[278, 279, 275]",99232
follow,"[278, 275, 279]",100550
follow,[278],98651
follow,[279],101914
follow,"[276, 271, 275]",101619
follow,[279],101783
follow,[278],101875
follow,[279],101908
follow,[279],101881
follow,"[277, 276, 278]",101703
follow,"[278, 279]",101915
follow,"[279, 278]",101886
follow,"[278, 275, 279, 277, 276]",101918
follow,"[279, 278, 275, 277, 276, 271]",101907
follow,[275],99934
follow,"[278, 279]",101915
follow,"[271, 279, 275, 278, 277]",101868
follow,[279],101875
follow,[279],101595
follow,"[279, 278, 275, 277, 276, 271]",101921
follow,"[277, 276]",101796
follow,[279],101816
follow,[279],101928
follow,[279],101910
follow,"[279, 278, 275]",100793
follow,"[279, 278, 275, 271, 276, 277]",101918
follow,"[279, 278, 275, 276, 277, 272]",101935
follow,[279],101911
follow,"[279, 278, 275]",101941
follow,"[275, 278, 279, 277, 276, 272]",101937
follow,"[279, 278, 275, 277]",101942
follow,"[279, 278, 275]",101938
follow,"[279, 278, 275, 276, 277, 271]",101923
follow,[279],101877
follow,"[275, 276, 277]",101952
follow,"[279, 278, 275, 277, 276, 271]",101731
follow,"[276, 277, 271, 275, 279]",101912
follow,[279],101939
follow,"[278, 275]",101886
follow,[279],101938
follow,"[279, 278, 275]",101946
follow,"[279, 278, 275]",101911
follow,[278],101955
follow,[271],101623
follow,"[277, 276, 278, 279]",101848
follow,"[279, 278, 271, 276, 277, 275]",101950
follow,[278],100550
follow,"[279, 275, 276, 277, 278, 272]",101962
follow,[276],101961
follow,"[279, 278]",101852
follow,[275],101927
follow,[278],101955
follow,"[276, 277, 275]",100994
follow,[279],101933
follow,"[279, 278, 275]",101929
follow,[276],101963
follow,[275],101940
follow,"[275, 279]",101980
follow,[278],101965
follow,"[279, 278, 275, 277, 276, 272]",101967
follow,"[279, 278, 275, 277, 276, 271]",101974
follow,"[275, 279, 276, 272]",101949
follow,[279],101969
follow,[279],101984
follow,"[279, 278, 275]",101954
follow,"[278, 275, 277, 276]",101972
follow,"[278, 279]",101922
follow,"[279, 277, 278, 275, 276, 271]",101977
follow,"[278, 279, 275]",101982
follow,"[279, 278, 275, 277, 276, 271]",101973
follow,"[271, 276, 277, 278, 279, 275]",101981
follow,[278],101997
follow,"[279, 278]",101852
follow,"[278, 276]",102001
follow,"[279, 275, 278]",102000
follow,"[279, 277, 276, 278]",102002
follow,[279],101993
follow,[275],100550
follow,"[277, 276, 272, 279, 278, 275]",101994
follow,[279],101978
follow,[279],101989
follow,"[279, 278]",100401
follow,[279],102009
follow,[279],101966
follow,"[277, 279]",101995
follow,"[279, 275, 276]",101933
follow,"[279, 271]",99727
follow,"[279, 278, 275, 277, 276, 271]",101795
follow,[275],102011
follow,[275],100994
follow,"[278, 279, 275, 276, 277]",102012
follow,"[275, 277]",101376
follow,[278],101955
follow,"[279, 275, 276]",101861
follow,"[276, 277, 275, 279, 271]",101959
follow,"[277, 276, 271, 279, 278, 275]",102005
follow,[279],102018
follow,[279],101839
follow,[279],102021
follow,[279],102028
follow,[279],101975
follow,[279],102027
follow,"[279, 278, 275, 277, 276, 272]",102030
follow,"[279, 278]",102031
follow,[279],102037
follow,"[279, 278, 275]",102015
follow,[279],102020
follow,"[279, 277, 276]",101998
follow,[279],102025
follow,"[279, 278, 275, 276]",102041
follow,[278],102014
follow,"[278, 275, 276, 271, 277, 279]",102023
follow,[279],101697
follow,[279],102029
follow,"[279, 278, 275, 277, 276, 271]",102003
follow,"[275, 276, 277, 279, 278]",102039
follow,[279],102036
follow,[275],102048
follow,"[279, 278, 275, 276, 277]",101996
follow,"[279, 278, 275]",102034
follow,"[279, 278, 275, 277, 276, 272]",102045
follow,[275],102040
follow,"[278, 275]",102044
follow,"[277, 276, 279, 278, 275, 271]",102025
follow,[279],102050
follow,[277],101925
follow,[279],102057
follow,"[278, 275]",102056
follow,"[279, 278, 275, 277, 276]",101973
follow,"[279, 278, 275, 271, 276, 277]",99727
follow,[278],101999
follow,"[279, 278, 275, 277, 276, 271]",96629
follow,"[278, 275, 279]",101996
follow,"[279, 278, 275, 272, 276, 277]",102065
follow,"[279, 278]",101852
follow,[278],102068
follow,"[275, 277, 271]",102062
follow,[275],102067
follow,[271],101978
follow,"[279, 278]",101922
follow,[275],102077
follow,"[279, 276]",102074
follow,[279],102091
follow,"[278, 275, 279, 277, 276, 271]",101659
follow,"[279, 275, 277, 271]",102062
follow,[278],102064
follow,[279],102092
follow,[279],102082
follow,[279],102057
follow,[279],101869
follow,[279],102097
follow,[278],101707
follow,"[278, 275, 279, 277, 276, 271]",102085
follow,[279],100891
follow,[276],102104
follow,[278],100398
follow,"[279, 278]",102080
follow,"[278, 275, 279, 277, 276, 271]",100401
follow,[279],102111
follow,[278],102114
follow,"[279, 278, 276]",102098
follow,"[279, 277]",102072
follow,[279],102059
follow,"[279, 275, 278]",102090
follow,[279],102097
follow,[279],101993
follow,"[279, 278, 275]",102054
follow,[278],102115
follow,[278],101978
follow,[275],102116
follow,"[275, 278, 279, 276]",102060
follow,"[275, 276, 271, 277, 279]",102095
follow,[275],102086
follow,"[279, 277, 271, 276]",101959
follow,"[279, 278]",102133
follow,[277],102140
follow,[279],102141
follow,"[278, 277, 276]",102139
follow,[279],102119
follow,"[279, 278, 275, 271, 276, 277]",102062
follow,[279],102143
follow,[279],102129
follow,"[279, 278, 275]",102144
follow,"[279, 278]",101993
follow,"[278, 275, 279]",102142
follow,"[275, 276, 271]",101766
follow,"[279, 278, 275, 276, 277, 271]",102135
follow,[279],102126
follow,[279],102148
follow,[279],102117
follow,[279],102123
follow,"[279, 275, 276]",102139
follow,"[278, 275, 277, 279, 276, 271]",102109
follow,[276],102125
follow,"[279, 278, 275, 277, 276, 271]",102122
follow,"[275, 278, 279, 276, 277]",102036
follow,[276],102137
follow,"[279, 278, 275, 277, 276, 271]",102059
follow,[278],102155
follow,"[279, 277, 276]",102149
follow,"[275, 276, 279, 277]",102127
follow,"[279, 272, 275, 277, 276, 278]",102151
